date,killed,wounded,city,state,lat,lon
2021-02-01T00:00:00.000Z,1,3,Rochester,NY,43.157285,-77.615214
2021-01-30T00:00:00.000Z,2,4,Albany,NY,42.6511674,-73.754968
2021-01-29T00:00:00.000Z,2,3,McKees Rocks,PA,40.4656244,-80.0656106
2021-01-28T00:00:00.000Z,1,4,Flint,MI,43.0161693,-83.6900211
2021-01-27T00:00:00.000Z,0,4,Santa Ana,CA,33.7494951,-117.8732213
2021-01-25T00:00:00.000Z,1,4,Washington,DC,38.8950368,-77.0365427
2021-01-24T00:00:00.000Z,4,0,West Chester,PA,39.9597213,-75.6059638
2021-01-24T00:00:00.000Z,0,5,Las Vegas,NV,36.1672559,-115.148516
2021-01-24T00:00:00.000Z,6,1,Indianapolis,IN,39.7683331,-86.1583502
2021-01-22T00:00:00.000Z,0,5,Covington,KY,39.0836224,-84.508371
2021-01-21T00:00:00.000Z,1,3,Oakland,CA,37.8044557,-122.271356
2021-01-20T00:00:00.000Z,0,4,Crowley,LA,38.3394806,-103.8263042
2021-01-18T00:00:00.000Z,0,4,Tobyhanna,PA,41.1770316,-75.4179623
2021-01-18T00:00:00.000Z,3,1,Yadkin Co.,NC,36.1497114,-80.67623
2021-01-17T00:00:00.000Z,0,5,Phoenix (2),AZ,30.2620023,-87.6119628028874
2021-01-17T00:00:00.000Z,1,6,Phoenix (1),AZ,30.26183005,-87.61260908646923
2021-01-16T00:00:00.000Z,0,5,Kankakee,IL,41.1253903,-87.848682
2021-01-16T00:00:00.000Z,0,5,San Francisco,CA,37.7790262,-122.419906
2021-01-15T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2021-01-13T00:00:00.000Z,3,1,Schodack,NY,42.531389,-73.692778
2021-01-11T00:00:00.000Z,0,4,Miami,FL,25.7741728,-80.19362
2021-01-09T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2021-01-09T00:00:00.000Z,6,2,Evanston,IL,42.0447388,-87.6930459
2021-01-07T00:00:00.000Z,0,5,Washington,DC,38.8950368,-77.0365427
2021-01-06T00:00:00.000Z,3,3,Manassas,VA,38.7509488,-77.4752667
2021-01-06T00:00:00.000Z,2,2,Livingston,TX,40.8682487,-88.5631125
2021-01-05T00:00:00.000Z,0,5,Tampa,FL,27.9477595,-82.458444
2021-01-04T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2021-01-04T00:00:00.000Z,0,7,Fort Lauderdale (Lauderhill),FL,,
2021-01-03T00:00:00.000Z,0,4,Gresham,OR,45.4997475,-122.4309766
2021-01-03T00:00:00.000Z,1,4,Houston,TX,29.7589382,-95.3676974
2021-01-03T00:00:00.000Z,2,2,Santa Barbara,CA,34.4221319,-119.702667
2021-01-03T00:00:00.000Z,2,3,Shreveport,LA,32.4707862,-93.7559378
2021-01-03T00:00:00.000Z,0,6,Miami (2),FL,25.735368700000002,-80.21839379517664
2021-01-03T00:00:00.000Z,0,8,Miami (1),FL,25.7345061,-80.21889407299284
2021-01-01T00:00:00.000Z,0,4,Galesburg,IL,40.9475652,-90.3712169
2021-01-01T00:00:00.000Z,1,4,Sioux City,IA,42.4966815,-96.4058782
2021-01-01T00:00:00.000Z,1,3,Amarillo,TX,35.2072185,-101.833824
2021-01-01T00:00:00.000Z,0,7,Fort Smith,AR,35.3784666,-94.3996456
2022-12-31T00:00:00.000Z,1,9,Mobile,AL,30.6867339,-88.0848929
2022-12-31T00:00:00.000Z,0,9,Phoenix,AZ,33.4484367,-112.074141
2022-12-30T00:00:00.000Z,1,3,Memphis,TN,35.1460249,-90.0517638
2022-12-30T00:00:00.000Z,2,2,Humble,TX,29.9988312,-95.2621553
2022-12-28T00:00:00.000Z,0,6,Dallas,TX,32.7762719,-96.7968559
2022-12-28T00:00:00.000Z,1,3,Bronx,NY,40.851039,-73.84025027765061
2022-12-27T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2022-12-27T00:00:00.000Z,2,2,Eureka,CA,40.7906871,-124.1673746
2022-12-27T00:00:00.000Z,0,5,Columbus,OH,39.9622601,-83.0007065
2022-12-26T00:00:00.000Z,2,4,New Orleans,LA,29.9759983,-90.0782127
2022-12-24T00:00:00.000Z,1,4,Columbus,MS,39.9622601,-83.0007065
2022-12-23T00:00:00.000Z,2,2,Wichita,KS,37.6922361,-97.3375448
2022-12-19T00:00:00.000Z,0,5,Lake City,FL,44.4478474,-92.2678663
2022-12-19T00:00:00.000Z,0,4,Oklahoma City,OK,35.4729886,-97.5170536
2022-12-17T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2022-12-16T00:00:00.000Z,2,3,Atlanta,GA,33.7489924,-84.3902644
2022-12-16T00:00:00.000Z,2,2,Valdosta,GA,30.8327022,-83.2784851
2022-12-16T00:00:00.000Z,0,5,Dallas,TX,32.7762719,-96.7968559
2022-12-16T00:00:00.000Z,0,5,Memphis,TN,35.1460249,-90.0517638
2022-12-16T00:00:00.000Z,2,2,Chicago,IL,41.8755616,-87.6244212
2022-12-15T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2022-12-13T00:00:00.000Z,1,4,Rochester,NY,43.157285,-77.615214
2022-12-12T00:00:00.000Z,0,4,New York (Bronx),NY,40.851039,-73.84025027765061
2022-12-12T00:00:00.000Z,3,1,Portland,OR,,
2022-12-11T00:00:00.000Z,3,1,Chicago,IL,41.8755616,-87.6244212
2022-12-09T00:00:00.000Z,1,3,Phoenix,AZ,33.4484367,-112.074141
2022-12-08T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2022-12-08T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2022-12-07T00:00:00.000Z,2,2,Fall River,MA,41.7010642,-71.1546367
2022-12-06T00:00:00.000Z,0,4,New York (Bronx),NY,40.851039,-73.84025027765061
2022-12-06T00:00:00.000Z,3,1,Macon,GA,32.8406946,-83.6324022
2022-12-04T00:00:00.000Z,0,5,Zion,IL,42.4461322,-87.8328505
2022-12-03T00:00:00.000Z,4,0,Louisville,KY,38.2542376,-85.759407
2022-12-01T00:00:00.000Z,0,4,San Antonio,TX,29.4246002,-98.4951405
2022-11-30T00:00:00.000Z,0,8,Lake Charles,LA,30.2072293,-93.2061609
2022-11-27T00:00:00.000Z,1,4,Tallahassee,FL,30.4380832,-84.2809332
2022-11-27T00:00:00.000Z,0,5,New Orleans,LA,29.9759983,-90.0782127
2022-11-26T00:00:00.000Z,2,4,Atlanta,GA,33.7489924,-84.3902644
2022-11-26T00:00:00.000Z,0,4,Mobile,AL,30.6867339,-88.0848929
2022-11-26T00:00:00.000Z,2,2,Chicago,IL,41.8755616,-87.6244212
2022-11-25T00:00:00.000Z,1,3,Atlanta,GA,33.7489924,-84.3902644
2022-11-24T00:00:00.000Z,1,5,Costa Mesa,CA,33.6633386,-117.903317
2022-11-24T00:00:00.000Z,2,2,Houston,TX,29.7589382,-95.3676974
2022-11-23T00:00:00.000Z,0,4,Temple Hills,MD,38.81050355,-76.95000596047004
2022-11-23T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2022-11-22T00:00:00.000Z,2,2,West Palm Beach,FL,26.715364,-80.0532942
2022-11-22T00:00:00.000Z,7,6,Chesapeake,VA,36.7183708,-76.2466798
2022-11-20T00:00:00.000Z,4,1,Hennessey,OK,36.1098677,-97.898657
2022-11-20T00:00:00.000Z,0,4,Dallas,TX,32.7762719,-96.7968559
2022-11-19T00:00:00.000Z,1,3,Washington Park,IL,45.51552355,-122.7057111913291
2022-11-19T00:00:00.000Z,1,6,Yazoo Co.,MS,32.770896,-90.4120889
2022-11-19T00:00:00.000Z,5,17,Colorado Springs,CO,38.8339578,-104.825348
2022-11-18T00:00:00.000Z,4,0,Chester,VA,39.9829308,-75.7652424
2022-11-13T00:00:00.000Z,3,2,Charlottesville,VA,38.029306,-78.4766781
2022-11-13T00:00:00.000Z,1,7,Omaha,NE,41.2587459,-95.9383758
2022-11-13T00:00:00.000Z,2,2,Mt. Pleasant,MI,33.1570582,-94.9694007
2022-11-13T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2022-11-13T00:00:00.000Z,1,5,Enfield,NC,38.0994913,-88.3375447
2022-11-12T00:00:00.000Z,0,4,Sacramento,CA,38.5810606,-121.493895
2022-11-12T00:00:00.000Z,0,4,Fort Worth,TX,32.753177,-97.3327459
2022-11-12T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2022-11-12T00:00:00.000Z,1,3,Indio,CA,33.7192808,-116.2188054
2022-11-11T00:00:00.000Z,0,4,Jersey City,NJ,40.7215682,-74.047455
2022-11-08T00:00:00.000Z,0,4,McAllen,TX,26.204114,-98.2300605
2022-11-06T00:00:00.000Z,0,5,Tulare,CA,36.2516475,-118.852583
2022-11-06T00:00:00.000Z,0,5,Chicago (Archer Heights),IL,41.811404,-87.7261852
2022-11-06T00:00:00.000Z,1,3,Chicago (River North),IL,41.888576,-87.6203156
2022-11-05T00:00:00.000Z,0,4,Gainesville,FL,29.6519684,-82.3249846
2022-11-05T00:00:00.000Z,0,4,Buffalo,NY,42.8867166,-78.8783922
2022-11-05T00:00:00.000Z,0,9,Philadelphia,PA,39.9527237,-75.1635262
2022-11-05T00:00:00.000Z,4,0,Unityville,PA,41.2331391,-76.5157822
2022-11-04T00:00:00.000Z,5,0,La Plata,MD,37.2889732,-107.8539029
2022-11-04T00:00:00.000Z,4,2,Orlando,FL,28.5421109,-81.3790304
2022-11-03T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2022-11-02T00:00:00.000Z,2,3,Hattiesburg,MS,31.3271189,-89.2903392
2022-11-02T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2022-11-01T00:00:00.000Z,0,4,Baltimore,MD,39.2908816,-76.610759
2022-11-01T00:00:00.000Z,2,3,East St. Louis,IL,38.6133731,-90.14629
2022-11-01T00:00:00.000Z,1,5,Denver,CO,39.7392364,-104.984862
2022-10-31T00:00:00.000Z,1,6,Kansas City,KS,39.100105,-94.5781416
2022-10-31T00:00:00.000Z,1,13,Chicago,IL,41.8755616,-87.6244212
2022-10-30T00:00:00.000Z,1,3,Memphis,TN,35.1460249,-90.0517638
2022-10-30T00:00:00.000Z,0,4,Charleston,SC,32.7884363,-79.9399309
2022-10-30T00:00:00.000Z,4,0,Aurora,CO,41.7571701,-88.3147539
2022-10-30T00:00:00.000Z,2,2,Covina,CA,34.0877926,-117.8891164
2022-10-30T00:00:00.000Z,0,6,Philadelphia,PA,39.9527237,-75.1635262
2022-10-29T00:00:00.000Z,1,9,Tallahassee,FL,30.4380832,-84.2809332
2022-10-29T00:00:00.000Z,0,6,Orlando,FL,28.5421109,-81.3790304
2022-10-28T00:00:00.000Z,2,2,Toledo,OH,41.6529143,-83.5378173
2022-10-28T00:00:00.000Z,0,5,Pittsburgh,PA,40.4416941,-79.9900861
2022-10-27T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2022-10-27T00:00:00.000Z,8,0,Broken Arrow,OK,36.0525993,-95.7908195
2022-10-26T00:00:00.000Z,4,0,Lubbock,TX,33.5634402,-101.8792389
2022-10-25T00:00:00.000Z,2,2,Hamilton,OH,31.6429346,-97.9715967
2022-10-25T00:00:00.000Z,2,4,Greensboro,NC,36.0726355,-79.7919754
2022-10-24T00:00:00.000Z,3,4,St. Louis,MO,38.6280278,-90.1910154
2022-10-24T00:00:00.000Z,1,3,Chicago,IL,41.8755616,-87.6244212
2022-10-23T00:00:00.000Z,0,5,Brownsville,TX,25.9140277,-97.4890879
2022-10-23T00:00:00.000Z,0,4,Milwaukee,WI,43.0349931,-87.922497
2022-10-23T00:00:00.000Z,3,2,Chicago,IL,41.8755616,-87.6244212
2022-10-23T00:00:00.000Z,1,7,Phoenix,AZ,33.4484367,-112.074141
2022-10-22T00:00:00.000Z,0,4,Cordele,GA,31.9635074,-83.7823938
2022-10-22T00:00:00.000Z,0,6,Oxford,NC,34.3663773,-89.5187664
2022-10-22T00:00:00.000Z,0,6,Milwaukee,WI,43.0349931,-87.922497
2022-10-21T00:00:00.000Z,1,3,Cleveland,MS,41.4996574,-81.6936772
2022-10-21T00:00:00.000Z,6,0,Hartand,WI,43.0882705,-88.33493706839994
2022-10-21T00:00:00.000Z,1,3,New Orleans,LA,29.9759983,-90.0782127
2022-10-21T00:00:00.000Z,0,11,Baton Rouge,LA,30.4507936,-91.1391153
2022-10-20T00:00:00.000Z,0,5,Cleveland,OH,41.4996574,-81.6936772
2022-10-17T00:00:00.000Z,4,0,Woodbridge,VA,38.6361522,-77.26783643292558
2022-10-16T00:00:00.000Z,1,3,El Paso,TX,31.7550511,-106.4882345
2022-10-16T00:00:00.000Z,0,4,Lancaster,CA,40.03813,-76.3056686
2022-10-16T00:00:00.000Z,0,4,Atlanta,GA,33.7489924,-84.3902644
2022-10-16T00:00:00.000Z,0,8,Harrisonburg,VA,38.4493315,-78.8688833
2022-10-15T00:00:00.000Z,2,7,Itta Bena,MS,33.4951269,-90.3229458
2022-10-15T00:00:00.000Z,4,0,Elyria,OH,41.3673191,-82.1073583
2022-10-15T00:00:00.000Z,0,4,Freeport,NY,42.2966861,-89.6212271
2022-10-15T00:00:00.000Z,3,1,Pittsburgh,PA,40.4416941,-79.9900861
2022-10-15T00:00:00.000Z,0,6,Worcester,MA,42.2625621,-71.8018877
2022-10-15T00:00:00.000Z,1,7,Denver,CO,39.7392364,-104.984862
2022-10-14T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2022-10-13T00:00:00.000Z,0,6,Lanett,AL,32.8687391,-85.1904971
2022-10-13T00:00:00.000Z,0,4,New Bern,NC,35.1084931,-77.0441143
2022-10-13T00:00:00.000Z,5,3,Raleigh,NC,35.7803977,-78.6390989
2022-10-12T00:00:00.000Z,3,1,Williamston,NC,42.689151,-84.2832798
2022-10-12T00:00:00.000Z,3,2,Bristol,CT,41.7425538,-71.0856545
2022-10-12T00:00:00.000Z,1,3,Philadelphia,PA,39.9527237,-75.1635262
2022-10-10T00:00:00.000Z,2,2,Delano,CA,35.7688425,-119.2470536
2022-10-10T00:00:00.000Z,1,3,Jacksonville,AR,30.3321838,-81.655651
2022-10-09T00:00:00.000Z,4,0,Henryetta,OK,35.4396625,-95.9865145
2022-10-09T00:00:00.000Z,5,0,Inman,SC,38.2319537,-97.7733809
2022-10-09T00:00:00.000Z,1,3,Miami,FL,25.7741728,-80.19362
2022-10-09T00:00:00.000Z,0,5,Beaumont,TX,30.0860459,-94.1018461
2022-10-09T00:00:00.000Z,1,6,Tampa,FL,27.9477595,-82.458444
2022-10-08T00:00:00.000Z,2,2,Hurtsboro,AL,32.2418146,-85.4163327
2022-10-08T00:00:00.000Z,0,4,St. Joseph,MO,39.7686055,-94.8466322
2022-10-08T00:00:00.000Z,1,3,Merced,CA,37.1641544,-120.7678602
2022-10-07T00:00:00.000Z,2,2,Conway,AR,35.2521996,-92.6888936
2022-10-07T00:00:00.000Z,1,3,Berkeley,CA,37.8708393,-122.272863
2022-10-07T00:00:00.000Z,4,0,Fort Worth,TX,32.753177,-97.3327459
2022-10-07T00:00:00.000Z,0,4,Portland,OR,45.5202471,-122.674194
2022-10-06T00:00:00.000Z,0,4,Louisville,KY,38.2542376,-85.759407
2022-10-06T00:00:00.000Z,4,0,Clarence/Newstead,NY,42.9768372,-78.5930999
2022-10-06T00:00:00.000Z,0,4,Louisville,KY,38.2542376,-85.759407
2022-10-06T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2022-10-05T00:00:00.000Z,5,2,Baytown,TX,29.7355047,-94.9774274
2022-10-04T00:00:00.000Z,4,0,Lafayette,LA,30.2043259,-92.0298813
2022-10-03T00:00:00.000Z,4,1,Dos Palos,CA,36.9860582,-120.626572
2022-10-02T00:00:00.000Z,0,4,Nashville,TN,36.1622767,-86.7742984
2022-10-02T00:00:00.000Z,0,4,Seattle,WA,47.6038321,-122.330062
2022-10-01T00:00:00.000Z,2,2,Oakland,CA,37.8044557,-122.271356
2022-10-01T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2022-09-30T00:00:00.000Z,1,3,Tulsa,OK,36.1563122,-95.9927516
2022-09-30T00:00:00.000Z,0,5,Marks,MS,34.2565001,-90.2720375
2022-09-29T00:00:00.000Z,1,3,Topeka,KS,39.049011,-95.677556
2022-09-29T00:00:00.000Z,5,1,McGregor,TX,31.4367029,-97.4080875
2022-09-28T00:00:00.000Z,0,4,Uniontown,AL,39.900076,-79.7164326
2022-09-28T00:00:00.000Z,0,6,Oakland,CA,37.8044557,-122.271356
2022-09-28T00:00:00.000Z,0,5,Columbus,OH,39.9622601,-83.0007065
2022-09-28T00:00:00.000Z,0,4,Baltimore,MD,39.2908816,-76.610759
2022-09-27T00:00:00.000Z,0,4,Manhattan,NY,40.7896239,-73.9598939
2022-09-27T00:00:00.000Z,0,4,Goldsboro,NC,35.3848841,-77.9927651
2022-09-27T00:00:00.000Z,0,4,Jacksonville,FL,30.3321838,-81.655651
2022-09-27T00:00:00.000Z,3,1,Hesperia/Fontana,CA,,
2022-09-27T00:00:00.000Z,1,3,Chapel Hill,NC,35.9131542,-79.05578
2022-09-27T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2022-09-27T00:00:00.000Z,0,4,Queens,NY,40.7135078,-73.8283132
2022-09-27T00:00:00.000Z,1,4,Philadelphia,PA,39.9527237,-75.1635262
2022-09-25T00:00:00.000Z,0,4,Harrisburg,PA,40.2663107,-76.8861122
2022-09-25T00:00:00.000Z,1,3,Hammond,IN,41.5833658,-87.500043
2022-09-24T00:00:00.000Z,1,3,Louisville,GA,38.2542376,-85.759407
2022-09-24T00:00:00.000Z,1,3,Columbus,OH,39.9622601,-83.0007065
2022-09-23T00:00:00.000Z,0,4,Castroville,CA,29.3565001,-98.8788844
2022-09-23T00:00:00.000Z,4,0,Oak Forest,IL,41.6028116,-87.7439384
2022-09-22T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2022-09-20T00:00:00.000Z,2,3,Niles,MI,42.0289319,-87.8122348
2022-09-20T00:00:00.000Z,0,4,Mount Vernon,NY,38.3172715,-88.9031201
2022-09-20T00:00:00.000Z,0,4,Stone Mountain,GA,33.8062166,-84.1457505
2022-09-19T00:00:00.000Z,0,4,Amarillo,TX,35.2072185,-101.833824
2022-09-19T00:00:00.000Z,1,3,Swainsboro,GA,32.5973857,-82.3337376
2022-09-18T00:00:00.000Z,2,2,Chicago,IL,41.8755616,-87.6244212
2022-09-18T00:00:00.000Z,0,5,Las Vegas,NV,36.1672559,-115.148516
2022-09-18T00:00:00.000Z,0,4,Allendale Twp,MI,42.9722455,-85.9536535
2022-09-18T00:00:00.000Z,0,4,Queens,NY,40.7135078,-73.8283132
2022-09-18T00:00:00.000Z,2,2,Kenosha,WI,42.5846773,-87.8212263
2022-09-17T00:00:00.000Z,0,5,Blue Springs,MO,39.017316,-94.282265
2022-09-17T00:00:00.000Z,0,5,Minneapolis,MN,44.9772995,-93.2654692
2022-09-16T00:00:00.000Z,0,5,Milwaukee,WI,43.0349931,-87.922497
2022-09-14T00:00:00.000Z,0,5,Miami,FL,25.7741728,-80.19362
2022-09-14T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2022-09-14T00:00:00.000Z,0,4,Milwaukee,WI,43.0349931,-87.922497
2022-09-13T00:00:00.000Z,0,4,Oakland,CA,37.8044557,-122.271356
2022-09-13T00:00:00.000Z,2,7,Chicago,IL,41.8755616,-87.6244212
2022-09-12T00:00:00.000Z,0,4,Oklahoma City,OK,35.4729886,-97.5170536
2022-09-11T00:00:00.000Z,1,3,Durham,NC,35.996653,-78.9018053
2022-09-11T00:00:00.000Z,0,4,Grand Rapids,MI,42.9632405,-85.6678639
2022-09-11T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2022-09-11T00:00:00.000Z,0,5,Santa Fe,NM,35.6876096,-105.938456
2022-09-10T00:00:00.000Z,0,4,Lexington,KY,38.0464066,-84.4970393
2022-09-10T00:00:00.000Z,2,2,Plainfield,IN,41.6086711,-88.2054345
2022-09-09T00:00:00.000Z,1,3,Minneapolis (W Broadway Ave),MN,44.9992014,-93.2828829
2022-09-09T00:00:00.000Z,0,4,Bronx,NY,40.851039,-73.84025027765061
2022-09-09T00:00:00.000Z,5,0,Elk Mills,MD,39.727888,-75.9224428
2022-09-08T00:00:00.000Z,1,3,Minneapolis (Washington Ave S),MN,44.9774156,-93.2580186
2022-09-07T00:00:00.000Z,0,11,Lexington,KY,38.0464066,-84.4970393
2022-09-07T00:00:00.000Z,4,3,Memphis,TN,35.1460249,-90.0517638
2022-09-07T00:00:00.000Z,1,3,Washington,DC,38.8950368,-77.0365427
2022-09-05T00:00:00.000Z,0,4,Phoenix,AZ,33.4484367,-112.074141
2022-09-05T00:00:00.000Z,0,4,St. Louis,MO,38.6280278,-90.1910154
2022-09-05T00:00:00.000Z,2,2,Kansas City,MO,39.100105,-94.5781416
2022-09-05T00:00:00.000Z,2,2,Hartwell,GA,34.3528825,-82.932087
2022-09-05T00:00:00.000Z,1,10,Cleveland,OH,41.4996574,-81.6936772
2022-09-05T00:00:00.000Z,2,4,Philadelphia,PA,39.9527237,-75.1635262
2022-09-04T00:00:00.000Z,0,4,Lauderdale Lakes,FL,26.16715525,-80.20493869767097
2022-09-04T00:00:00.000Z,1,4,Indiantown,FL,27.0438832,-80.47051617932752
2022-09-04T00:00:00.000Z,3,2,St. Paul,MN,44.9497487,-93.0931028
2022-09-04T00:00:00.000Z,2,2,Chicago,IL,41.8755616,-87.6244212
2022-09-04T00:00:00.000Z,0,5,Charleston,SC,32.7884363,-79.9399309
2022-09-04T00:00:00.000Z,2,5,Norfolk,VA,36.8448348,-76.2863999
2022-09-03T00:00:00.000Z,0,4,Dover,DE,39.158168,-75.5243682
2022-09-03T00:00:00.000Z,2,2,Birmingham,AL,33.5206824,-86.8024326
2022-09-03T00:00:00.000Z,0,4,Yorkville,IL,40.7780067,-73.9482022
2022-09-03T00:00:00.000Z,1,3,Capitol Heights,MD,38.8849913,-76.9134765
2022-09-03T00:00:00.000Z,2,2,Palatka,FL,29.6487882,-81.6372111
2022-09-03T00:00:00.000Z,0,5,Chico,CA,39.7284945,-121.8374777
2022-09-02T00:00:00.000Z,0,4,Minneapolis,MN,44.9772995,-93.2654692
2022-09-02T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2022-09-02T00:00:00.000Z,2,3,Fresno,CA,36.7394421,-119.7848307
2022-08-30T00:00:00.000Z,4,0,Cando,ND,48.486668,-99.209859
2022-08-29T00:00:00.000Z,0,4,Jennings,MO,38.9957749,-85.6359201
2022-08-28T00:00:00.000Z,3,2,Bend,OR,44.0581728,-121.3153096
2022-08-28T00:00:00.000Z,3,5,Phoenix,AZ,33.4484367,-112.074141
2022-08-28T00:00:00.000Z,3,1,Detroit,MI,42.3315509,-83.0466403
2022-08-28T00:00:00.000Z,0,6,Los Angeles,CA,34.0536909,-118.242766
2022-08-28T00:00:00.000Z,0,6,Albany,NY,42.6511674,-73.754968
2022-08-28T00:00:00.000Z,0,4,Clinton,WI,38.5896187,-89.420064
2022-08-28T00:00:00.000Z,4,2,Houston,TX,29.7589382,-95.3676974
2022-08-28T00:00:00.000Z,1,3,Denver,CO,39.7392364,-104.984862
2022-08-27T00:00:00.000Z,1,4,Brooklyn,NY,40.6526006,-73.9497211
2022-08-27T00:00:00.000Z,1,3,Spokane,WA,47.6571934,-117.42351
2022-08-27T00:00:00.000Z,0,7,Lexington,KY,38.0464066,-84.4970393
2022-08-26T00:00:00.000Z,0,5,Racine,WI,42.7260523,-87.7825242
2022-08-26T00:00:00.000Z,1,4,Greensburg,LA,40.3014581,-79.5389289
2022-08-25T00:00:00.000Z,4,0,Tucson,AZ,32.2228765,-110.9748477
2022-08-25T00:00:00.000Z,1,4,Birmingham,AL,33.5206824,-86.8024326
2022-08-25T00:00:00.000Z,1,3,Niagara Falls,NY,43.08436,-79.0614686
2022-08-25T00:00:00.000Z,2,2,Henderson,KY,32.182598,-95.7893178
2022-08-25T00:00:00.000Z,0,4,Spokane,WA,47.6571934,-117.42351
2022-08-24T00:00:00.000Z,1,3,Milwaukee,WI,43.0349931,-87.922497
2022-08-24T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2022-08-24T00:00:00.000Z,2,3,Washington,DC,38.8950368,-77.0365427
2022-08-24T00:00:00.000Z,1,6,Baltimore,MD,39.2908816,-76.610759
2022-08-23T00:00:00.000Z,2,2,Philadelphia,PA,39.9527237,-75.1635262
2022-08-23T00:00:00.000Z,4,0,Lynn,MA,33.1474257,-101.812592
2022-08-22T00:00:00.000Z,0,4,Huntsville,AL,34.729847,-86.5859011
2022-08-21T00:00:00.000Z,1,3,San Francisco,CA,37.7790262,-122.419906
2022-08-21T00:00:00.000Z,1,3,Memphis,TN,35.1460249,-90.0517638
2022-08-20T00:00:00.000Z,0,4,Lovejoy,GA,33.4362245,-84.3143675
2022-08-20T00:00:00.000Z,0,4,Wilmington,DE,39.7459468,-75.546589
2022-08-20T00:00:00.000Z,1,3,Bloomsburg,PA,41.0044958,-76.4537302
2022-08-20T00:00:00.000Z,0,4,Ashville,NC,33.8369216,-86.2549799
2022-08-20T00:00:00.000Z,0,5,Chicago (Washington Park),IL,41.7925338,-87.6181052
2022-08-19T00:00:00.000Z,1,4,Chicago (Homan Square),IL,41.86852055,-87.70939862196498
2022-08-19T00:00:00.000Z,0,4,Chicago (Back of the Yards),IL,41.8075332,-87.6661199
2022-08-18T00:00:00.000Z,3,2,Norfolk,VA,36.8448348,-76.2863999
2022-08-17T00:00:00.000Z,0,4,North Philadelphia,PA,39.9972609,-75.1552656
2022-08-17T00:00:00.000Z,0,4,Chicago (Englewood),IL,41.7797559,-87.6458836
2022-08-16T00:00:00.000Z,0,4,Paw Paw,MI,42.2178171,-85.8911246
2022-08-16T00:00:00.000Z,0,5,West Philadelphia,PA,35.3823659,-79.6583665
2022-08-16T00:00:00.000Z,0,6,Memphis,TN,35.1460249,-90.0517638
2022-08-14T00:00:00.000Z,1,4,Phoenix,AZ,33.4484367,-112.074141
2022-08-14T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2022-08-14T00:00:00.000Z,1,4,Chicago (Auburn Gresham),IL,41.7431667,-87.6537279
2022-08-13T00:00:00.000Z,1,4,Cleveland,OH,41.4996574,-81.6936772
2022-08-13T00:00:00.000Z,1,3,College Park,GA,38.980666,-76.9369189
2022-08-13T00:00:00.000Z,0,4,Renton,WA,47.4799078,-122.2034496
2022-08-13T00:00:00.000Z,0,6,Raleigh,NC,35.7803977,-78.6390989
2022-08-12T00:00:00.000Z,0,4,Philadelphia (Frankford),PA,40.0281674,-75.084896
2022-08-12T00:00:00.000Z,1,3,St. Louis,MO,38.6280278,-90.1910154
2022-08-11T00:00:00.000Z,1,3,Brentwood,CA,37.9317766,-121.696026
2022-08-10T00:00:00.000Z,1,3,Winona,MS,43.9582272,-91.7807784
2022-08-08T00:00:00.000Z,0,4,Richmond,VA,37.5385087,-77.43428
2022-08-07T00:00:00.000Z,1,3,Pittsburgh,PA,40.4416941,-79.9900861
2022-08-07T00:00:00.000Z,2,4,Atlanta,GA,33.7489924,-84.3902644
2022-08-07T00:00:00.000Z,1,4,Birmingham,AL,33.5206824,-86.8024326
2022-08-07T00:00:00.000Z,0,9,Cincinnati,OH,39.1014537,-84.5124602
2022-08-06T00:00:00.000Z,1,6,Detroit,MI,42.3315509,-83.0466403
2022-08-06T00:00:00.000Z,0,4,Duquesne,PA,40.3814581,-79.8597708
